date,product_id,planned,actual,utilization,delay,utilization_pct,product_name,category,is_active,efficiency_pct,unused_capacity,is_delayed
2021-11-19,BL_IND,61,57,0.86,1,86.0,Industrial Blender,Industrial,True,93.44,4,True
2021-11-19,ESP,48,48,0.87,0,87.0,Espresso Machine,Kitchen,True,100.0,0,False
2021-11-19,SW,57,56,0.7,1,70.0,Sandwich Maker,Kitchen,True,98.25,1,True
2021-11-19,MX_KIT,57,55,0.79,1,79.0,Kitchen Mixer,Kitchen,False,96.49,2,True
2021-11-19,MX_IND,54,51,0.64,1,64.0,Industrial Mixer,Industrial,True,94.44,3,True
2021-11-20,FAN_STD,47,46,0.68,1,68.0,Fan,Cooling,True,97.87,1,True
2021-11-20,EX_FLAT,69,69,0.6,0,60.0,Exhaust Flat,Cooling,True,100.0,0,False
2021-11-20,EX_POLY,61,59,0.72,1,72.0,Exhaust Polygon,Cooling,False,96.72,2,True
2021-11-20,EX_CIRC,50,50,0.92,0,92.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-11-20,AF_5,61,61,0.94,0,94.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-11-20,AF_75,55,51,0.68,1,68.0,Air Fryer 7.5L,Kitchen,True,92.73,4,True
2021-11-20,BL_CHOP,58,54,0.74,1,74.0,Chopper Blender,Kitchen,True,93.1,4,True
2021-11-20,BL_KIT,46,46,0.82,0,82.0,Kitchen Blender,Kitchen,True,100.0,0,False
2021-11-20,BL_IND,42,39,0.78,1,78.0,Industrial Blender,Industrial,True,92.86,3,True
2021-11-20,ESP,37,37,0.84,0,84.0,Espresso Machine,Kitchen,True,100.0,0,False
2021-11-20,SW,55,52,0.91,1,91.0,Sandwich Maker,Kitchen,True,94.55,3,True
2021-11-20,MX_KIT,56,54,0.74,1,74.0,Kitchen Mixer,Kitchen,False,96.43,2,True
2021-11-20,MX_IND,45,42,0.91,1,91.0,Industrial Mixer,Industrial,True,93.33,3,True
2021-11-21,FAN_STD,45,42,0.93,1,93.0,Fan,Cooling,True,93.33,3,True
2021-11-21,EX_FLAT,61,59,0.87,1,87.0,Exhaust Flat,Cooling,True,96.72,2,True
2021-11-21,EX_POLY,48,47,0.91,1,91.0,Exhaust Polygon,Cooling,False,97.92,1,True
2021-11-21,EX_CIRC,46,45,0.82,1,82.0,Exhaust Circular,Cooling,True,97.83,1,True
2021-11-21,AF_5,56,56,0.95,0,95.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-11-21,AF_75,57,57,0.91,0,91.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2021-11-21,BL_CHOP,50,47,0.95,1,95.0,Chopper Blender,Kitchen,True,94.0,3,True
2021-11-21,BL_KIT,46,44,0.8,1,80.0,Kitchen Blender,Kitchen,True,95.65,2,True
2021-11-21,BL_IND,54,52,0.94,1,94.0,Industrial Blender,Industrial,True,96.3,2,True
2021-11-21,ESP,47,43,0.66,1,66.0,Espresso Machine,Kitchen,True,91.49,4,True
2021-11-21,SW,51,51,0.75,0,75.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-11-21,MX_KIT,49,48,0.91,1,91.0,Kitchen Mixer,Kitchen,False,97.96,1,True
2021-11-21,MX_IND,47,47,0.8,0,80.0,Industrial Mixer,Industrial,True,100.0,0,False
2021-11-22,FAN_STD,45,41,0.82,1,82.0,Fan,Cooling,True,91.11,4,True
2021-11-22,EX_FLAT,52,50,0.69,1,69.0,Exhaust Flat,Cooling,True,96.15,2,True
2021-11-22,EX_POLY,64,64,0.7,0,70.0,Exhaust Polygon,Cooling,False,100.0,0,False
2021-11-22,EX_CIRC,38,37,0.81,1,81.0,Exhaust Circular,Cooling,True,97.37,1,True
2021-11-22,AF_5,55,54,0.88,1,88.0,Air Fryer 5L,Kitchen,True,98.18,1,True
2021-11-22,AF_75,46,44,0.89,1,89.0,Air Fryer 7.5L,Kitchen,True,95.65,2,True
2021-11-22,BL_CHOP,53,53,0.83,0,83.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-11-22,BL_KIT,41,37,0.64,1,64.0,Kitchen Blender,Kitchen,True,90.24,4,True
2021-11-22,BL_IND,65,62,0.8,1,80.0,Industrial Blender,Industrial,True,95.38,3,True
2021-11-22,ESP,51,50,0.75,1,75.0,Espresso Machine,Kitchen,True,98.04,1,True
2021-11-22,SW,49,45,0.74,1,74.0,Sandwich Maker,Kitchen,True,91.84,4,True
2021-11-22,MX_KIT,52,48,0.61,1,61.0,Kitchen Mixer,Kitchen,False,92.31,4,True
2021-11-22,MX_IND,46,45,0.88,1,88.0,Industrial Mixer,Industrial,True,97.83,1,True
2021-11-23,FAN_STD,44,43,0.72,1,72.0,Fan,Cooling,True,97.73,1,True
2021-11-23,EX_FLAT,54,50,0.68,1,68.0,Exhaust Flat,Cooling,True,92.59,4,True
2021-11-23,EX_POLY,58,57,0.79,1,79.0,Exhaust Polygon,Cooling,False,98.28,1,True
2021-11-23,EX_CIRC,53,53,0.81,0,81.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-11-23,AF_5,58,57,0.77,1,77.0,Air Fryer 5L,Kitchen,True,98.28,1,True
2021-11-23,AF_75,60,57,0.75,1,75.0,Air Fryer 7.5L,Kitchen,True,95.0,3,True
2021-11-23,BL_CHOP,51,51,0.75,0,75.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-11-23,BL_KIT,48,47,0.6,1,60.0,Kitchen Blender,Kitchen,True,97.92,1,True
2021-11-23,BL_IND,60,60,0.74,0,74.0,Industrial Blender,Industrial,True,100.0,0,False
2021-11-23,ESP,52,48,0.64,1,64.0,Espresso Machine,Kitchen,True,92.31,4,True
2021-11-23,SW,49,46,0.88,1,88.0,Sandwich Maker,Kitchen,True,93.88,3,True
2021-11-23,MX_KIT,46,45,0.71,1,71.0,Kitchen Mixer,Kitchen,False,97.83,1,True
2021-11-23,MX_IND,39,37,0.92,1,92.0,Industrial Mixer,Industrial,True,94.87,2,True
2021-11-24,FAN_STD,49,49,0.9,0,90.0,Fan,Cooling,True,100.0,0,False
2021-11-24,EX_FLAT,61,60,0.79,1,79.0,Exhaust Flat,Cooling,True,98.36,1,True
2021-11-24,EX_POLY,42,39,0.72,1,72.0,Exhaust Polygon,Cooling,False,92.86,3,True
2021-11-24,EX_CIRC,49,46,0.72,1,72.0,Exhaust Circular,Cooling,True,93.88,3,True
2021-11-24,AF_5,44,44,0.83,0,83.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-11-24,AF_75,48,44,0.89,1,89.0,Air Fryer 7.5L,Kitchen,True,91.67,4,True
2021-11-24,BL_CHOP,50,50,0.79,0,79.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-11-24,BL_KIT,51,47,0.75,1,75.0,Kitchen Blender,Kitchen,True,92.16,4,True
2021-11-24,BL_IND,56,53,0.85,1,85.0,Industrial Blender,Industrial,True,94.64,3,True
2021-11-24,ESP,50,47,0.76,1,76.0,Espresso Machine,Kitchen,True,94.0,3,True
2021-11-24,SW,41,41,0.73,0,73.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-11-24,MX_KIT,52,50,0.7,1,70.0,Kitchen Mixer,Kitchen,False,96.15,2,True
2021-11-24,MX_IND,44,43,0.9,1,90.0,Industrial Mixer,Industrial,True,97.73,1,True
2021-11-25,FAN_STD,42,41,0.65,1,65.0,Fan,Cooling,True,97.62,1,True
2021-11-25,EX_FLAT,55,53,0.77,1,77.0,Exhaust Flat,Cooling,True,96.36,2,True
2021-11-25,EX_POLY,46,45,0.64,1,64.0,Exhaust Polygon,Cooling,False,97.83,1,True
2021-11-25,EX_CIRC,48,44,0.77,1,77.0,Exhaust Circular,Cooling,True,91.67,4,True
2021-11-25,AF_5,43,39,0.76,1,76.0,Air Fryer 5L,Kitchen,True,90.7,4,True
2021-11-25,AF_75,50,50,0.85,0,85.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2021-11-25,BL_CHOP,55,52,0.61,1,61.0,Chopper Blender,Kitchen,True,94.55,3,True
2021-11-25,BL_KIT,51,47,0.74,1,74.0,Kitchen Blender,Kitchen,True,92.16,4,True
2021-11-25,BL_IND,46,43,0.63,1,63.0,Industrial Blender,Industrial,True,93.48,3,True
2021-11-25,ESP,46,44,0.79,1,79.0,Espresso Machine,Kitchen,True,95.65,2,True
2021-11-25,SW,58,56,0.85,1,85.0,Sandwich Maker,Kitchen,True,96.55,2,True
2021-11-25,MX_KIT,40,39,0.82,1,82.0,Kitchen Mixer,Kitchen,False,97.5,1,True
2021-11-25,MX_IND,52,50,0.88,1,88.0,Industrial Mixer,Industrial,True,96.15,2,True
2021-11-26,FAN_STD,47,46,0.89,1,89.0,Fan,Cooling,True,97.87,1,True
2021-11-26,EX_FLAT,41,40,0.72,1,72.0,Exhaust Flat,Cooling,True,97.56,1,True
2021-11-26,EX_POLY,47,46,0.79,1,79.0,Exhaust Polygon,Cooling,False,97.87,1,True
2021-11-26,EX_CIRC,51,47,0.7,1,70.0,Exhaust Circular,Cooling,True,92.16,4,True
2021-11-26,AF_5,44,41,0.73,1,73.0,Air Fryer 5L,Kitchen,True,93.18,3,True
2021-11-26,AF_75,38,36,0.8,1,80.0,Air Fryer 7.5L,Kitchen,True,94.74,2,True
2021-11-26,BL_CHOP,38,34,0.81,1,81.0,Chopper Blender,Kitchen,True,89.47,4,True
2021-11-26,BL_KIT,36,32,0.65,1,65.0,Kitchen Blender,Kitchen,True,88.89,4,True
2021-11-26,BL_IND,50,46,0.85,1,85.0,Industrial Blender,Industrial,True,92.0,4,True
2021-11-26,ESP,50,47,0.82,1,82.0,Espresso Machine,Kitchen,True,94.0,3,True
2021-11-26,SW,36,35,0.82,1,82.0,Sandwich Maker,Kitchen,True,97.22,1,True
2021-11-26,MX_KIT,52,49,0.73,1,73.0,Kitchen Mixer,Kitchen,False,94.23,3,True
2021-11-26,MX_IND,50,49,0.9,1,90.0,Industrial Mixer,Industrial,True,98.0,1,True
2021-11-27,FAN_STD,42,42,0.62,0,62.0,Fan,Cooling,True,100.0,0,False
2021-11-27,EX_FLAT,52,51,0.76,1,76.0,Exhaust Flat,Cooling,True,98.08,1,True
2021-11-27,EX_POLY,45,45,0.61,0,61.0,Exhaust Polygon,Cooling,False,100.0,0,False
2021-11-27,EX_CIRC,51,51,0.9,0,90.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-11-27,AF_5,52,49,0.91,1,91.0,Air Fryer 5L,Kitchen,True,94.23,3,True
2021-11-27,AF_75,48,46,0.91,1,91.0,Air Fryer 7.5L,Kitchen,True,95.83,2,True
2021-11-27,BL_CHOP,62,60,0.76,1,76.0,Chopper Blender,Kitchen,True,96.77,2,True
2021-11-27,BL_KIT,51,51,0.9,0,90.0,Kitchen Blender,Kitchen,True,100.0,0,False
2021-11-27,BL_IND,44,40,0.69,1,69.0,Industrial Blender,Industrial,True,90.91,4,True
2021-11-27,ESP,58,56,0.62,1,62.0,Espresso Machine,Kitchen,True,96.55,2,True
2021-11-27,SW,54,53,0.75,1,75.0,Sandwich Maker,Kitchen,True,98.15,1,True
2021-11-27,MX_KIT,55,55,0.67,0,67.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2021-11-27,MX_IND,42,42,0.62,0,62.0,Industrial Mixer,Industrial,True,100.0,0,False
2021-11-28,FAN_STD,41,39,0.77,1,77.0,Fan,Cooling,True,95.12,2,True
2021-11-28,EX_FLAT,44,42,0.87,1,87.0,Exhaust Flat,Cooling,True,95.45,2,True
2021-11-28,EX_POLY,55,54,0.76,1,76.0,Exhaust Polygon,Cooling,False,98.18,1,True
2021-11-28,EX_CIRC,49,47,0.82,1,82.0,Exhaust Circular,Cooling,True,95.92,2,True
2021-11-28,AF_5,53,53,0.92,0,92.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-11-28,AF_75,49,48,0.85,1,85.0,Air Fryer 7.5L,Kitchen,True,97.96,1,True
2021-11-28,BL_CHOP,53,50,0.64,1,64.0,Chopper Blender,Kitchen,True,94.34,3,True
2021-11-28,BL_KIT,54,52,0.61,1,61.0,Kitchen Blender,Kitchen,True,96.3,2,True
2021-11-28,BL_IND,52,50,0.74,1,74.0,Industrial Blender,Industrial,True,96.15,2,True
2021-11-28,ESP,56,54,0.65,1,65.0,Espresso Machine,Kitchen,True,96.43,2,True
2021-11-28,SW,49,46,0.73,1,73.0,Sandwich Maker,Kitchen,True,93.88,3,True
2021-11-28,MX_KIT,52,49,0.87,1,87.0,Kitchen Mixer,Kitchen,False,94.23,3,True
2021-11-28,MX_IND,48,48,0.89,0,89.0,Industrial Mixer,Industrial,True,100.0,0,False
2021-11-29,FAN_STD,51,48,0.74,1,74.0,Fan,Cooling,True,94.12,3,True
2021-11-29,EX_FLAT,42,39,0.82,1,82.0,Exhaust Flat,Cooling,True,92.86,3,True
2021-11-29,EX_POLY,44,41,0.85,1,85.0,Exhaust Polygon,Cooling,False,93.18,3,True
2021-11-29,EX_CIRC,56,56,0.92,0,92.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-11-29,AF_5,50,46,0.89,1,89.0,Air Fryer 5L,Kitchen,True,92.0,4,True
2021-11-29,AF_75,61,60,0.79,1,79.0,Air Fryer 7.5L,Kitchen,True,98.36,1,True
2021-11-29,BL_CHOP,44,40,0.94,1,94.0,Chopper Blender,Kitchen,True,90.91,4,True
2021-11-29,BL_KIT,50,48,0.74,1,74.0,Kitchen Blender,Kitchen,True,96.0,2,True
2021-11-29,BL_IND,53,51,0.73,1,73.0,Industrial Blender,Industrial,True,96.23,2,True
2021-11-29,ESP,53,52,0.61,1,61.0,Espresso Machine,Kitchen,True,98.11,1,True
2021-11-29,SW,63,61,0.93,1,93.0,Sandwich Maker,Kitchen,True,96.83,2,True
2021-11-29,MX_KIT,49,47,0.69,1,69.0,Kitchen Mixer,Kitchen,False,95.92,2,True
2021-11-29,MX_IND,46,45,0.78,1,78.0,Industrial Mixer,Industrial,True,97.83,1,True
2021-11-30,FAN_STD,37,37,0.68,0,68.0,Fan,Cooling,True,100.0,0,False
2021-11-30,EX_FLAT,48,46,0.67,1,67.0,Exhaust Flat,Cooling,True,95.83,2,True
2021-11-30,EX_POLY,52,49,0.7,1,70.0,Exhaust Polygon,Cooling,False,94.23,3,True
2021-11-30,EX_CIRC,64,63,0.88,1,88.0,Exhaust Circular,Cooling,True,98.44,1,True
2021-11-30,AF_5,48,46,0.79,1,79.0,Air Fryer 5L,Kitchen,True,95.83,2,True
2021-11-30,AF_75,52,50,0.79,1,79.0,Air Fryer 7.5L,Kitchen,True,96.15,2,True
2021-11-30,BL_CHOP,55,52,0.85,1,85.0,Chopper Blender,Kitchen,True,94.55,3,True
2021-11-30,BL_KIT,50,49,0.69,1,69.0,Kitchen Blender,Kitchen,True,98.0,1,True
2021-11-30,BL_IND,39,36,0.77,1,77.0,Industrial Blender,Industrial,True,92.31,3,True
2021-11-30,ESP,56,54,0.78,1,78.0,Espresso Machine,Kitchen,True,96.43,2,True
2021-11-30,SW,46,44,0.72,1,72.0,Sandwich Maker,Kitchen,True,95.65,2,True
2021-11-30,MX_KIT,57,54,0.62,1,62.0,Kitchen Mixer,Kitchen,False,94.74,3,True
2021-11-30,MX_IND,56,52,0.77,1,77.0,Industrial Mixer,Industrial,True,92.86,4,True
2021-12-01,FAN_STD,47,47,0.89,0,89.0,Fan,Cooling,True,100.0,0,False
2021-12-01,EX_FLAT,51,50,0.82,1,82.0,Exhaust Flat,Cooling,True,98.04,1,True
2021-12-01,EX_POLY,57,56,0.9,1,90.0,Exhaust Polygon,Cooling,False,98.25,1,True
2021-12-01,EX_CIRC,46,43,0.65,1,65.0,Exhaust Circular,Cooling,True,93.48,3,True
2021-12-01,AF_5,56,55,0.95,1,95.0,Air Fryer 5L,Kitchen,True,98.21,1,True
2021-12-01,AF_75,51,51,0.6,0,60.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2021-12-01,BL_CHOP,39,37,0.92,1,92.0,Chopper Blender,Kitchen,True,94.87,2,True
2021-12-01,BL_KIT,50,49,0.9,1,90.0,Kitchen Blender,Kitchen,True,98.0,1,True
2021-12-01,BL_IND,63,60,0.8,1,80.0,Industrial Blender,Industrial,True,95.24,3,True
2021-12-01,ESP,52,50,0.79,1,79.0,Espresso Machine,Kitchen,True,96.15,2,True
2021-12-01,SW,46,43,0.85,1,85.0,Sandwich Maker,Kitchen,True,93.48,3,True
2021-12-01,MX_KIT,53,49,0.81,1,81.0,Kitchen Mixer,Kitchen,False,92.45,4,True
2021-12-01,MX_IND,61,58,0.83,1,83.0,Industrial Mixer,Industrial,True,95.08,3,True
2021-12-02,FAN_STD,53,49,0.74,1,74.0,Fan,Cooling,True,92.45,4,True
2021-12-02,EX_FLAT,52,52,0.73,0,73.0,Exhaust Flat,Cooling,True,100.0,0,False
2021-12-02,EX_POLY,41,38,0.67,1,67.0,Exhaust Polygon,Cooling,False,92.68,3,True
2021-12-02,EX_CIRC,49,47,0.75,1,75.0,Exhaust Circular,Cooling,True,95.92,2,True
2021-12-02,AF_5,46,45,0.83,1,83.0,Air Fryer 5L,Kitchen,True,97.83,1,True
2021-12-02,AF_75,46,42,0.79,1,79.0,Air Fryer 7.5L,Kitchen,True,91.3,4,True
2021-12-02,BL_CHOP,49,47,0.95,1,95.0,Chopper Blender,Kitchen,True,95.92,2,True
2021-12-02,BL_KIT,50,47,0.6,1,60.0,Kitchen Blender,Kitchen,True,94.0,3,True
2021-12-02,BL_IND,53,51,0.83,1,83.0,Industrial Blender,Industrial,True,96.23,2,True
2021-12-02,ESP,47,47,0.7,0,70.0,Espresso Machine,Kitchen,True,100.0,0,False
2021-12-02,SW,58,56,0.82,1,82.0,Sandwich Maker,Kitchen,True,96.55,2,True
2021-12-02,MX_KIT,43,43,0.89,0,89.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2021-12-02,MX_IND,48,46,0.61,1,61.0,Industrial Mixer,Industrial,True,95.83,2,True
2021-12-03,FAN_STD,51,50,0.81,1,81.0,Fan,Cooling,True,98.04,1,True
2021-12-03,EX_FLAT,47,43,0.68,1,68.0,Exhaust Flat,Cooling,True,91.49,4,True
2021-12-03,EX_POLY,52,48,0.65,1,65.0,Exhaust Polygon,Cooling,False,92.31,4,True
2021-12-03,EX_CIRC,57,53,0.87,1,87.0,Exhaust Circular,Cooling,True,92.98,4,True
2021-12-03,AF_5,60,60,0.89,0,89.0,Air Fryer 5L,Kitchen,True,100.0,0,False
2021-12-03,AF_75,53,49,0.95,1,95.0,Air Fryer 7.5L,Kitchen,True,92.45,4,True
2021-12-03,BL_CHOP,58,57,0.93,1,93.0,Chopper Blender,Kitchen,True,98.28,1,True
2021-12-03,BL_KIT,55,55,0.65,0,65.0,Kitchen Blender,Kitchen,True,100.0,0,False
2021-12-03,BL_IND,54,50,0.77,1,77.0,Industrial Blender,Industrial,True,92.59,4,True
2021-12-03,ESP,48,45,0.62,1,62.0,Espresso Machine,Kitchen,True,93.75,3,True
2021-12-03,SW,50,50,0.72,0,72.0,Sandwich Maker,Kitchen,True,100.0,0,False
2021-12-03,MX_KIT,56,54,0.63,1,63.0,Kitchen Mixer,Kitchen,False,96.43,2,True
2021-12-03,MX_IND,45,42,0.76,1,76.0,Industrial Mixer,Industrial,True,93.33,3,True
2021-12-04,FAN_STD,50,48,0.72,1,72.0,Fan,Cooling,True,96.0,2,True
2021-12-04,EX_FLAT,51,50,0.79,1,79.0,Exhaust Flat,Cooling,True,98.04,1,True
2021-12-04,EX_POLY,45,44,0.66,1,66.0,Exhaust Polygon,Cooling,False,97.78,1,True
2021-12-04,EX_CIRC,49,47,0.92,1,92.0,Exhaust Circular,Cooling,True,95.92,2,True
2021-12-04,AF_5,47,46,0.78,1,78.0,Air Fryer 5L,Kitchen,True,97.87,1,True
2021-12-04,AF_75,44,44,0.92,0,92.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2021-12-04,BL_CHOP,49,47,0.75,1,75.0,Chopper Blender,Kitchen,True,95.92,2,True
2021-12-04,BL_KIT,51,48,0.92,1,92.0,Kitchen Blender,Kitchen,True,94.12,3,True
2021-12-04,BL_IND,52,52,0.84,0,84.0,Industrial Blender,Industrial,True,100.0,0,False
2021-12-04,ESP,49,45,0.9,1,90.0,Espresso Machine,Kitchen,True,91.84,4,True
2021-12-04,SW,54,50,0.94,1,94.0,Sandwich Maker,Kitchen,True,92.59,4,True
2021-12-04,MX_KIT,59,57,0.69,1,69.0,Kitchen Mixer,Kitchen,False,96.61,2,True
2021-12-04,MX_IND,50,48,0.93,1,93.0,Industrial Mixer,Industrial,True,96.0,2,True
2021-12-05,FAN_STD,51,49,0.94,1,94.0,Fan,Cooling,True,96.08,2,True
2021-12-05,EX_FLAT,52,48,0.68,1,68.0,Exhaust Flat,Cooling,True,92.31,4,True
2021-12-05,EX_POLY,57,56,0.78,1,78.0,Exhaust Polygon,Cooling,False,98.25,1,True
2021-12-05,EX_CIRC,47,46,0.88,1,88.0,Exhaust Circular,Cooling,True,97.87,1,True
2021-12-05,AF_5,45,44,0.66,1,66.0,Air Fryer 5L,Kitchen,True,97.78,1,True
2021-12-05,AF_75,39,36,0.73,1,73.0,Air Fryer 7.5L,Kitchen,True,92.31,3,True
2021-12-05,BL_CHOP,41,41,0.93,0,93.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-12-05,BL_KIT,46,46,0.66,0,66.0,Kitchen Blender,Kitchen,True,100.0,0,False
2021-12-05,BL_IND,49,48,0.73,1,73.0,Industrial Blender,Industrial,True,97.96,1,True
2021-12-05,ESP,43,42,0.62,1,62.0,Espresso Machine,Kitchen,True,97.67,1,True
2021-12-05,SW,55,53,0.73,1,73.0,Sandwich Maker,Kitchen,True,96.36,2,True
2021-12-05,MX_KIT,58,58,0.68,0,68.0,Kitchen Mixer,Kitchen,False,100.0,0,False
2021-12-05,MX_IND,37,34,0.6,1,60.0,Industrial Mixer,Industrial,True,91.89,3,True
2021-12-06,FAN_STD,36,35,0.91,1,91.0,Fan,Cooling,True,97.22,1,True
2021-12-06,EX_FLAT,50,49,0.61,1,61.0,Exhaust Flat,Cooling,True,98.0,1,True
2021-12-06,EX_POLY,56,52,0.91,1,91.0,Exhaust Polygon,Cooling,False,92.86,4,True
2021-12-06,EX_CIRC,56,55,0.88,1,88.0,Exhaust Circular,Cooling,True,98.21,1,True
2021-12-06,AF_5,42,40,0.63,1,63.0,Air Fryer 5L,Kitchen,True,95.24,2,True
2021-12-06,AF_75,45,41,0.66,1,66.0,Air Fryer 7.5L,Kitchen,True,91.11,4,True
2021-12-06,BL_CHOP,49,48,0.7,1,70.0,Chopper Blender,Kitchen,True,97.96,1,True
2021-12-06,BL_KIT,42,38,0.88,1,88.0,Kitchen Blender,Kitchen,True,90.48,4,True
2021-12-06,BL_IND,47,44,0.62,1,62.0,Industrial Blender,Industrial,True,93.62,3,True
2021-12-06,ESP,43,42,0.68,1,68.0,Espresso Machine,Kitchen,True,97.67,1,True
2021-12-06,SW,47,46,0.61,1,61.0,Sandwich Maker,Kitchen,True,97.87,1,True
2021-12-06,MX_KIT,54,53,0.92,1,92.0,Kitchen Mixer,Kitchen,False,98.15,1,True
2021-12-06,MX_IND,53,52,0.75,1,75.0,Industrial Mixer,Industrial,True,98.11,1,True
2021-12-07,FAN_STD,63,62,0.8,1,80.0,Fan,Cooling,True,98.41,1,True
2021-12-07,EX_FLAT,47,43,0.78,1,78.0,Exhaust Flat,Cooling,True,91.49,4,True
2021-12-07,EX_POLY,45,42,0.75,1,75.0,Exhaust Polygon,Cooling,False,93.33,3,True
2021-12-07,EX_CIRC,53,53,0.78,0,78.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-12-07,AF_5,46,44,0.68,1,68.0,Air Fryer 5L,Kitchen,True,95.65,2,True
2021-12-07,AF_75,47,45,0.78,1,78.0,Air Fryer 7.5L,Kitchen,True,95.74,2,True
2021-12-07,BL_CHOP,44,44,0.89,0,89.0,Chopper Blender,Kitchen,True,100.0,0,False
2021-12-07,BL_KIT,43,43,0.85,0,85.0,Kitchen Blender,Kitchen,True,100.0,0,False
2021-12-07,BL_IND,52,51,0.87,1,87.0,Industrial Blender,Industrial,True,98.08,1,True
2021-12-07,ESP,55,53,0.64,1,64.0,Espresso Machine,Kitchen,True,96.36,2,True
2021-12-07,SW,49,45,0.69,1,69.0,Sandwich Maker,Kitchen,True,91.84,4,True
2021-12-07,MX_KIT,58,55,0.81,1,81.0,Kitchen Mixer,Kitchen,False,94.83,3,True
2021-12-07,MX_IND,61,57,0.84,1,84.0,Industrial Mixer,Industrial,True,93.44,4,True
2021-12-08,FAN_STD,49,49,0.81,0,81.0,Fan,Cooling,True,100.0,0,False
2021-12-08,EX_FLAT,49,48,0.95,1,95.0,Exhaust Flat,Cooling,True,97.96,1,True
2021-12-08,EX_POLY,54,51,0.91,1,91.0,Exhaust Polygon,Cooling,False,94.44,3,True
2021-12-08,EX_CIRC,52,49,0.94,1,94.0,Exhaust Circular,Cooling,True,94.23,3,True
2021-12-08,AF_5,50,48,0.9,1,90.0,Air Fryer 5L,Kitchen,True,96.0,2,True
2021-12-08,AF_75,52,52,0.94,0,94.0,Air Fryer 7.5L,Kitchen,True,100.0,0,False
2021-12-08,BL_CHOP,47,46,0.92,1,92.0,Chopper Blender,Kitchen,True,97.87,1,True
2021-12-08,BL_KIT,47,44,0.7,1,70.0,Kitchen Blender,Kitchen,True,93.62,3,True
2021-12-08,BL_IND,58,54,0.66,1,66.0,Industrial Blender,Industrial,True,93.1,4,True
2021-12-08,ESP,46,43,0.75,1,75.0,Espresso Machine,Kitchen,True,93.48,3,True
2021-12-08,SW,46,43,0.89,1,89.0,Sandwich Maker,Kitchen,True,93.48,3,True
2021-12-08,MX_KIT,56,52,0.77,1,77.0,Kitchen Mixer,Kitchen,False,92.86,4,True
2021-12-08,MX_IND,59,57,0.93,1,93.0,Industrial Mixer,Industrial,True,96.61,2,True
2021-12-09,FAN_STD,55,52,0.63,1,63.0,Fan,Cooling,True,94.55,3,True
2021-12-09,EX_FLAT,53,49,0.72,1,72.0,Exhaust Flat,Cooling,True,92.45,4,True
2021-12-09,EX_POLY,55,52,0.79,1,79.0,Exhaust Polygon,Cooling,False,94.55,3,True
2021-12-09,EX_CIRC,55,54,0.87,1,87.0,Exhaust Circular,Cooling,True,98.18,1,True
2021-12-09,AF_5,42,41,0.65,1,65.0,Air Fryer 5L,Kitchen,True,97.62,1,True
2021-12-09,AF_75,62,60,0.62,1,62.0,Air Fryer 7.5L,Kitchen,True,96.77,2,True
2021-12-09,BL_CHOP,49,47,0.87,1,87.0,Chopper Blender,Kitchen,True,95.92,2,True
2021-12-09,BL_KIT,44,41,0.67,1,67.0,Kitchen Blender,Kitchen,True,93.18,3,True
2021-12-09,BL_IND,45,45,0.93,0,93.0,Industrial Blender,Industrial,True,100.0,0,False
2021-12-09,ESP,50,49,0.75,1,75.0,Espresso Machine,Kitchen,True,98.0,1,True
2021-12-09,SW,54,52,0.74,1,74.0,Sandwich Maker,Kitchen,True,96.3,2,True
2021-12-09,MX_KIT,55,52,0.93,1,93.0,Kitchen Mixer,Kitchen,False,94.55,3,True
2021-12-09,MX_IND,44,42,0.78,1,78.0,Industrial Mixer,Industrial,True,95.45,2,True
2021-12-10,FAN_STD,60,59,0.71,1,71.0,Fan,Cooling,True,98.33,1,True
2021-12-10,EX_FLAT,57,56,0.92,1,92.0,Exhaust Flat,Cooling,True,98.25,1,True
2021-12-10,EX_POLY,51,47,0.7,1,70.0,Exhaust Polygon,Cooling,False,92.16,4,True
2021-12-10,EX_CIRC,41,41,0.77,0,77.0,Exhaust Circular,Cooling,True,100.0,0,False
2021-12-10,AF_5,46,44,0.89,1,89.0,Air Fryer 5L,Kitchen,True,95.65,2,True
